fetched_at,id,symbol,name,current_price,market_cap,total_volume,high_24h,low_24h,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,last_updated
2026-02-08T09:53:00,ethereum,eth,Ethereum,2082.16,251449907821,37243904369,2113.07,2001.54,-0.07515623653670121,0.22319326518753022,2026-02-08T03:52:53.275Z
2026-02-08T09:53:00,binancecoin,bnb,BNB,644.71,87960470518,1445806513,662.19,631.28,-0.1574344492874927,-2.1429372531624145,2026-02-08T03:52:52.973Z
2026-02-08T09:53:00,solana,sol,Solana,87.02,49462470474,5073589294,88.89,84.66,-0.3144047380211177,-1.1139072968554586,2026-02-08T03:52:57.639Z
2026-02-13T02:17:21,bitcoin,btc,Bitcoin,65656,1316974714518,48959625604,68309,65243,0.14643441462619378,-2.8082494484405767,2026-02-12T20:17:20.621Z
2026-02-13T02:17:21,ethereum,eth,Ethereum,1919.89,232561327769,20738352370,1996.65,1902.17,-0.08528507111968797,-1.5775103793126946,2026-02-12T20:17:20.623Z
2026-02-13T02:17:21,binancecoin,bnb,BNB,607.1,82805752638,1026882074,619.02,601.45,0.15936945973327826,-0.37902614883343266,2026-02-12T20:17:20.537Z
2026-02-13T02:17:21,solana,sol,Solana,77.38,43955071366,3964330150,82.05,77.39,-0.15958419504431925,-2.8674282511244606,2026-02-12T20:17:16.593Z
2026-02-13T02:18:21,bitcoin,btc,Bitcoin,65656,1316974714518,48959625604,68309,65243,0.14643441462619378,-2.8082494484405767,2026-02-12T20:17:20.621Z
2026-02-13T02:18:21,ethereum,eth,Ethereum,1919.89,232561327769,20738352370,1996.65,1902.17,-0.08528507111968797,-1.5775103793126946,2026-02-12T20:17:20.623Z
2026-02-13T02:18:21,binancecoin,bnb,BNB,607.1,82805752638,1026882074,619.02,601.45,0.15936945973327826,-0.37902614883343266,2026-02-12T20:17:20.537Z
2026-02-13T02:18:21,solana,sol,Solana,77.38,43955071366,3964330150,82.05,77.39,-0.15958419504431925,-2.8674282511244606,2026-02-12T20:17:16.593Z
2026-02-13T02:19:21,bitcoin,btc,Bitcoin,65684,1316974714518,48929146222,68309,65243,0.18966779658901958,-2.766291608405709,2026-02-12T20:19:20.645Z
2026-02-13T02:19:21,ethereum,eth,Ethereum,1920.18,232561327769,20099016405,1996.65,1902.17,-0.06997526428476192,-1.5624292242958602,2026-02-12T20:19:20.684Z
2026-02-13T02:19:21,binancecoin,bnb,BNB,607.27,82805752638,1033113227,619.02,601.45,0.1871460850343076,-0.35139883370841124,2026-02-12T20:19:20.547Z
2026-02-13T02:19:21,solana,sol,Solana,77.38,43955071366,3965024825,82.05,77.39,-0.1586226837640476,-2.8664928176863547,2026-02-12T20:19:21.112Z
2026-02-13T02:20:21,bitcoin,btc,Bitcoin,65684,1316974714518,48929146222,68309,65243,0.18966779658901958,-2.766291608405709,2026-02-12T20:19:20.645Z
2026-02-13T02:20:21,ethereum,eth,Ethereum,1920.18,232561327769,20099016405,1996.65,1902.17,-0.06997526428476192,-1.5624292242958602,2026-02-12T20:19:20.684Z
2026-02-13T02:20:21,binancecoin,bnb,BNB,607.27,82805752638,1033113227,619.02,601.45,0.1871460850343076,-0.35139883370841124,2026-02-12T20:19:20.547Z
2026-02-13T02:20:21,solana,sol,Solana,77.38,43955071366,3965024825,82.05,77.39,-0.1586226837640476,-2.8664928176863547,2026-02-12T20:19:21.112Z
2026-02-13T02:21:21,bitcoin,btc,Bitcoin,65645,1312410566742,48995153526,68309,65243,-0.32409590262292165,-2.6282624448180822,2026-02-12T20:21:21.146Z
2026-02-13T02:21:21,ethereum,eth,Ethereum,1918.8,231616717818,20814698697,1996.65,1902.17,-0.7339127896659482,-1.6332436748264414,2026-02-12T20:21:21.217Z
2026-02-13T02:21:21,binancecoin,bnb,BNB,606.9,82805752638,1025642167,619.02,601.45,-0.48159828546633254,-0.41297892746579135,2026-02-12T20:21:20.903Z
2026-02-13T02:21:21,solana,sol,Solana,77.34,43955071366,3953040417,82.05,77.39,-0.7225392680301702,-2.912503089906827,2026-02-12T20:21:16.965Z
2026-02-13T02:22:21,bitcoin,btc,Bitcoin,65614,1312410566742,49057283380,68309,65243,-0.3704332731974506,-2.6735286536118585,2026-02-12T20:22:11.137Z
2026-02-13T02:22:21,ethereum,eth,Ethereum,1918.33,231616717818,20934995543,1996.65,1902.17,-0.7584330824013705,-1.386507935335028,2026-02-12T20:22:21.689Z
2026-02-13T02:22:21,binancecoin,bnb,BNB,606.69,82805752638,1039667868,619.02,601.45,-0.5155002995706429,-0.4469043174925712,2026-02-12T20:22:21.690Z
2026-02-13T02:22:21,solana,sol,Solana,77.31,43955071366,3954994312,82.05,77.34,-0.7668269244335504,-2.850390840587479,2026-02-12T20:22:20.382Z
2026-02-13T02:23:21,bitcoin,btc,Bitcoin,65614,1312410566742,49057283380,68309,65243,-0.3704332731974506,-2.6735286536118585,2026-02-12T20:22:11.137Z
2026-02-13T02:23:21,ethereum,eth,Ethereum,1918.33,231616717818,20934995543,1996.65,1902.17,-0.7584330824013705,-1.386507935335028,2026-02-12T20:22:21.689Z
2026-02-13T02:23:21,binancecoin,bnb,BNB,606.69,82805752638,1039667868,619.02,601.45,-0.5155002995706429,-0.4469043174925712,2026-02-12T20:22:21.690Z
2026-02-13T02:23:21,solana,sol,Solana,77.31,43955071366,3954994312,82.05,77.34,-0.7668269244335504,-2.850390840587479,2026-02-12T20:22:20.382Z
2026-02-13T02:24:20,bitcoin,btc,Bitcoin,65589,1312410566742,48660536499,68309,65243,-0.40854289268702226,-2.710757308830688,2026-02-12T20:24:20.587Z
2026-02-13T02:24:20,ethereum,eth,Ethereum,1918.92,231616717818,20670800975,1996.65,1902.17,-0.7277787240991562,-1.3560475807369112,2026-02-12T20:24:20.791Z
2026-02-13T02:24:20,binancecoin,bnb,BNB,606.5,82707258763,1020117777,619.02,601.45,-0.5460680885500908,-0.47749318339868924,2026-02-12T20:24:20.460Z
2026-02-13T02:24:20,solana,sol,Solana,77.29,43888471588,3958006801,82.05,77.34,-0.7970883924433838,-2.880016919232638,2026-02-12T20:24:19.051Z
2026-02-13T02:25:21,bitcoin,btc,Bitcoin,65565,1312410566742,48951729256,68309,65243,-0.4452288017895569,-2.7465951649851252,2026-02-12T20:25:20.313Z
2026-02-13T02:25:21,ethereum,eth,Ethereum,1918.1,231616717818,20552584363,1996.65,1902.17,-0.7702386700980735,-1.3982388084440163,2026-02-12T20:25:20.025Z
2026-02-13T02:25:21,binancecoin,bnb,BNB,606.35,82707258763,1023852634,619.02,601.45,-0.5714551715262455,-0.5028977711308018,2026-02-12T20:25:19.919Z
2026-02-13T02:25:21,solana,sol,Solana,77.25,43888471588,3958026746,82.05,77.34,-0.8380700082176874,-2.9201380584827454,2026-02-12T20:25:17.266Z
2026-02-13T02:26:21,bitcoin,btc,Bitcoin,65565,1312410566742,48951729256,68309,65243,-0.4452288017895569,-2.7465951649851252,2026-02-12T20:25:20.313Z
2026-02-13T02:26:21,ethereum,eth,Ethereum,1918.1,231616717818,20552584363,1996.65,1902.17,-0.7702386700980735,-1.3982388084440163,2026-02-12T20:25:20.025Z
2026-02-13T02:26:21,binancecoin,bnb,BNB,606.35,82707258763,1023852634,619.02,601.45,-0.5714551715262455,-0.5028977711308018,2026-02-12T20:25:19.919Z
2026-02-13T02:26:21,solana,sol,Solana,77.25,43888471588,3958026746,82.05,77.34,-0.8380700082176874,-2.9201380584827454,2026-02-12T20:25:17.266Z
2026-02-13T02:27:21,bitcoin,btc,Bitcoin,65517,1310412769453,48968476450,68309,65243,-0.5179585319321774,-2.817643632115034,2026-02-12T20:27:12.169Z
2026-02-13T02:27:21,ethereum,eth,Ethereum,1917.47,231506301053,20743225765,1996.65,1902.17,-0.8030107479811126,-1.1921141259862549,2026-02-12T20:27:11.603Z
2026-02-13T02:27:21,binancecoin,bnb,BNB,606.3,82707258763,1022930316,619.02,601.45,-0.5790183165751114,0.017591034228436817,2026-02-12T20:27:16.536Z
2026-02-13T02:27:21,solana,sol,Solana,77.21,43888471588,3864670535,82.05,77.24,-0.8934813771548259,-2.5978053886334838,2026-02-12T20:27:11.451Z
2026-02-13T02:28:21,bitcoin,btc,Bitcoin,65517,1310412769453,48968476450,68309,65243,-0.5179585319321774,-2.817643632115034,2026-02-12T20:27:12.169Z
2026-02-13T02:28:21,ethereum,eth,Ethereum,1917.47,231506301053,20743225765,1996.65,1902.17,-0.8030107479811126,-1.1921141259862549,2026-02-12T20:27:11.603Z
2026-02-13T02:28:21,binancecoin,bnb,BNB,606.3,82707258763,1022930316,619.02,601.45,-0.5790183165751114,0.017591034228436817,2026-02-12T20:27:16.536Z
2026-02-13T02:28:21,solana,sol,Solana,77.21,43888471588,3864670535,82.05,77.24,-0.8934813771548259,-2.5978053886334838,2026-02-12T20:27:11.451Z
2026-02-13T02:29:20,bitcoin,btc,Bitcoin,65499,1310412769453,48819522279,68309,65243,-0.5452165651983608,-2.844271552729351,2026-02-12T20:29:20.747Z
2026-02-13T02:29:20,ethereum,eth,Ethereum,1917.16,231506301053,20561369460,1996.65,1902.17,-0.8186574814916062,-1.2076994846817506,2026-02-12T20:29:20.752Z
2026-02-13T02:29:20,binancecoin,bnb,BNB,606.32,82694819612,1026711161,619.02,601.45,-0.5758641626371777,0.020764115737808474,2026-02-12T20:29:20.671Z
2026-02-13T02:29:20,solana,sol,Solana,77.17,43843107133,3950920967,82.05,77.24,-0.9431980290541689,-2.646667068682541,2026-02-12T20:29:14.606Z
2026-02-13T02:30:21,bitcoin,btc,Bitcoin,65499,1310412769453,48819522279,68309,65243,-0.5452165651983608,-2.844271552729351,2026-02-12T20:29:20.747Z
2026-02-13T02:30:21,ethereum,eth,Ethereum,1917.16,231506301053,20561369460,1996.65,1902.17,-0.8186574814916062,-1.2076994846817506,2026-02-12T20:29:20.752Z
2026-02-13T02:30:21,binancecoin,bnb,BNB,606.32,82694819612,1026711161,619.02,601.45,-0.5758641626371777,0.020764115737808474,2026-02-12T20:29:20.671Z
2026-02-13T02:30:21,solana,sol,Solana,77.17,43843107133,3950920967,82.05,77.24,-0.9431980290541689,-2.646667068682541,2026-02-12T20:29:14.606Z
2026-02-13T02:31:21,bitcoin,btc,Bitcoin,65441,1309361237486,48958967117,68309,65243,-0.6101993422351616,-2.5868647364479593,2026-02-12T20:31:11.712Z
2026-02-13T02:31:21,ethereum,eth,Ethereum,1916.96,231415131080,20775725836,1996.65,1902.17,-0.8881571241470848,-1.3099587421169272,2026-02-12T20:31:15.433Z
2026-02-13T02:31:21,binancecoin,bnb,BNB,606.4,82694819612,1019556588,619.02,601.45,-0.6404411768253311,0.03314487995503548,2026-02-12T20:31:11.438Z
2026-02-13T02:31:21,solana,sol,Solana,77.14,43843107133,3947746879,82.05,77.14,-1.2732720770233577,-2.6906355864983063,2026-02-12T20:31:20.129Z
2026-02-13T02:32:20,bitcoin,btc,Bitcoin,65441,1309361237486,48958967117,68309,65243,-0.6101993422351616,-2.5868647364479593,2026-02-12T20:31:11.712Z
2026-02-13T02:32:20,ethereum,eth,Ethereum,1916.96,231415131080,20775725836,1996.65,1902.17,-0.8881571241470848,-1.3099587421169272,2026-02-12T20:31:15.433Z
2026-02-13T02:32:20,binancecoin,bnb,BNB,606.4,82694819612,1019556588,619.02,601.45,-0.6404411768253311,0.03314487995503548,2026-02-12T20:31:11.438Z
2026-02-13T02:32:20,solana,sol,Solana,77.14,43843107133,3947746879,82.05,77.14,-1.2732720770233577,-2.6906355864983063,2026-02-12T20:31:20.129Z
2026-02-13T02:33:20,bitcoin,btc,Bitcoin,65390,1309361237486,48948003527,68309,65243,-0.6875026603330775,-2.6626306453476403,2026-02-12T20:33:21.012Z
2026-02-13T02:33:20,ethereum,eth,Ethereum,1916.34,231415131080,20495667602,1996.65,1902.17,-0.9201029808064396,-1.3417686431363165,2026-02-12T20:33:21.204Z
2026-02-13T02:33:20,binancecoin,bnb,BNB,605.91,82678963778,1021655210,619.02,601.45,-0.7201152221503536,-0.04706929786105156,2026-02-12T20:33:20.925Z
2026-02-13T02:33:20,solana,sol,Solana,77.09,43792982120,3946636657,82.05,77.14,-1.335325848886959,-2.7517984876350527,2026-02-12T20:33:12.490Z
2026-02-13T02:34:21,bitcoin,btc,Bitcoin,65403,1309361237486,48459733470,68309,65243,-0.6691621963655494,-2.644654936719176,2026-02-12T20:34:11.305Z
2026-02-13T02:34:21,ethereum,eth,Ethereum,1916.26,231415131080,17705227945,1996.65,1902.17,-0.9245119902935411,-1.346158888696915,2026-02-12T20:34:11.257Z
2026-02-13T02:34:21,binancecoin,bnb,BNB,605.98,82678963778,1016120821,619.02,601.45,-0.7087895212047218,-0.03566681684181037,2026-02-12T20:34:11.060Z
2026-02-13T02:34:21,solana,sol,Solana,77.09,43792982120,3946929362,82.05,77.14,-1.331946597235178,-2.7484677499782286,2026-02-12T20:34:17.583Z
2026-02-13T02:35:21,bitcoin,btc,Bitcoin,65403,1309361237486,48459733470,68309,65243,-0.6691621963655494,-2.644654936719176,2026-02-12T20:34:11.305Z
2026-02-13T02:35:21,ethereum,eth,Ethereum,1916.26,231415131080,17705227945,1996.65,1902.17,-0.9245119902935411,-1.346158888696915,2026-02-12T20:34:11.257Z
2026-02-13T02:35:21,binancecoin,bnb,BNB,605.98,82678963778,1016120821,619.02,601.45,-0.7087895212047218,-0.03566681684181037,2026-02-12T20:34:11.060Z
2026-02-13T02:35:21,solana,sol,Solana,77.09,43792982120,3946929362,82.05,77.14,-1.331946597235178,-2.7484677499782286,2026-02-12T20:34:17.583Z
2026-02-13T02:36:20,bitcoin,btc,Bitcoin,65467,1308792649120,49020507190,68309,65243,-0.6601567049649132,-2.788489074299391,2026-02-12T20:36:19.732Z
2026-02-13T02:36:20,ethereum,eth,Ethereum,1919.82,231655986038,19919861980,1996.65,1902.17,-0.7404474365501852,-1.1628776795501992,2026-02-12T20:36:19.437Z
2026-02-13T02:36:20,binancecoin,bnb,BNB,606.69,82737003321,1026074313,619.02,601.45,-0.608307241046587,-0.21067605012368662,2026-02-12T20:36:19.341Z
2026-02-13T02:36:20,solana,sol,Solana,77.11,43783208691,3954284587,82.05,77.1,-1.3127644057632357,-2.6810719586699423,2026-02-12T20:36:20.885Z
2026-02-13T02:37:21,bitcoin,btc,Bitcoin,65522,1308792649120,49062263250,68309,65243,-0.5769611701240099,-2.7070759838827265,2026-02-12T20:37:20.542Z
2026-02-13T02:37:21,ethereum,eth,Ethereum,1921.43,231655986038,20692758956,1996.65,1902.17,-0.6571860505754222,-1.0799706385891048,2026-02-12T20:37:20.766Z
2026-02-13T02:37:21,binancecoin,bnb,BNB,606.9,82737003321,1025634463,619.02,601.45,-0.5732705885553208,-0.17549922831374462,2026-02-12T20:37:20.455Z
2026-02-13T02:37:21,solana,sol,Solana,77.15,43783208691,3962838701,82.05,77.1,-1.2595294934677925,-2.6285751533052846,2026-02-12T20:37:03.903Z
2026-02-13T02:38:21,bitcoin,btc,Bitcoin,65522,1308792649120,49062263250,68309,65243,-0.5769611701240099,-2.7070759838827265,2026-02-12T20:37:20.542Z
2026-02-13T02:38:21,ethereum,eth,Ethereum,1921.43,231655986038,20692758956,1996.65,1902.17,-0.6571860505754222,-1.0799706385891048,2026-02-12T20:37:20.766Z
2026-02-13T02:38:21,binancecoin,bnb,BNB,606.9,82737003321,1025634463,619.02,601.45,-0.5732705885553208,-0.17549922831374462,2026-02-12T20:37:20.455Z
2026-02-13T02:38:21,solana,sol,Solana,77.15,43783208691,3962838701,82.05,77.1,-1.2595294934677925,-2.6285751533052846,2026-02-12T20:37:03.903Z
2026-02-13T02:39:20,bitcoin,btc,Bitcoin,65528,1309979549470,48951959590,68309,65243,-0.5669455336557313,-2.6972749300289136,2026-02-12T20:39:13.056Z
2026-02-13T02:39:20,ethereum,eth,Ethereum,1920.39,231875510805,20612595336,1996.65,1902.17,-0.7109165835304043,-1.1334725043628784,2026-02-12T20:39:13.126Z
2026-02-13T02:39:20,binancecoin,bnb,BNB,606.94,82737003321,1025799271,619.02,601.45,-0.5679780937250664,-0.17018556007388339,2026-02-12T20:39:12.983Z
2026-02-13T02:39:20,solana,sol,Solana,77.18,43783208691,3965972033,82.05,77.1,-1.2167482088430488,-2.586387035107005,2026-02-12T20:39:16.943Z
2026-02-13T02:40:20,bitcoin,btc,Bitcoin,65528,1309979549470,48951959590,68309,65243,-0.5669455336557313,-2.6972749300289136,2026-02-12T20:39:13.056Z
2026-02-13T02:40:20,ethereum,eth,Ethereum,1920.39,231875510805,20612595336,1996.65,1902.17,-0.7109165835304043,-1.1334725043628784,2026-02-12T20:39:13.126Z
2026-02-13T02:40:20,binancecoin,bnb,BNB,606.94,82737003321,1025799271,619.02,601.45,-0.5679780937250664,-0.17018556007388339,2026-02-12T20:39:12.983Z
2026-02-13T02:40:20,solana,sol,Solana,77.18,43783208691,3965972033,82.05,77.1,-1.2167482088430488,-2.586387035107005,2026-02-12T20:39:16.943Z
2026-02-13T02:41:21,bitcoin,btc,Bitcoin,65571,1309979549470,49150915071,68309,65243,-0.526860462539268,-2.6333726808698232,2026-02-12T20:41:10.545Z
2026-02-13T02:41:21,ethereum,eth,Ethereum,1920.49,231875510805,20842379865,1996.65,1902.17,-0.6760307251484737,-1.3090878138766264,2026-02-12T20:41:10.827Z
2026-02-13T02:41:21,binancecoin,bnb,BNB,606.64,82760074286,1025878337,619.02,601.45,-0.6162973853549597,-0.21869816018803748,2026-02-12T20:41:10.397Z
2026-02-13T02:41:21,solana,sol,Solana,77.18,43825627871,3964703826,82.05,77.1,-1.2753363797617907,-2.634941946880916,2026-02-12T20:41:15.796Z
2026-02-13T02:42:20,bitcoin,btc,Bitcoin,65571,1309979549470,49150915071,68309,65243,-0.526860462539268,-2.6333726808698232,2026-02-12T20:41:10.545Z
2026-02-13T02:42:20,ethereum,eth,Ethereum,1920.49,231875510805,20842379865,1996.65,1902.17,-0.6760307251484737,-1.3090878138766264,2026-02-12T20:41:10.827Z
2026-02-13T02:42:20,binancecoin,bnb,BNB,606.64,82760074286,1025878337,619.02,601.45,-0.6162973853549597,-0.21869816018803748,2026-02-12T20:41:10.397Z
2026-02-13T02:42:20,solana,sol,Solana,77.18,43825627871,3964703826,82.05,77.1,-1.2753363797617907,-2.634941946880916,2026-02-12T20:41:15.796Z
2026-02-13T02:43:21,bitcoin,btc,Bitcoin,65559,1310442991573,49036362994,68309,65243,-0.5458578486574398,-2.6519677651589753,2026-02-12T20:43:21.137Z
2026-02-13T02:43:21,ethereum,eth,Ethereum,1920.43,231784328635,20655810201,1996.65,1902.17,-0.5367682989913841,-1.306560682039275,2026-02-12T20:43:21.008Z
2026-02-13T02:43:21,binancecoin,bnb,BNB,606.85,82760074286,1021993599,619.02,601.45,-0.5814805422023909,-0.1837420270966153,2026-02-12T20:43:20.905Z
2026-02-13T02:43:21,solana,sol,Solana,77.18,43825627871,3873784978,82.05,77.1,-1.2762511854855325,-2.6358441541828523,2026-02-12T20:43:11.811Z
2026-02-13T02:44:20,bitcoin,btc,Bitcoin,65559,1310442991573,49036362994,68309,65243,-0.5458578486574398,-2.6519677651589753,2026-02-12T20:43:21.137Z
2026-02-13T02:44:20,ethereum,eth,Ethereum,1920.43,231784328635,20655810201,1996.65,1902.17,-0.5367682989913841,-1.306560682039275,2026-02-12T20:43:21.008Z
2026-02-13T02:44:20,binancecoin,bnb,BNB,606.85,82760074286,1021993599,619.02,601.45,-0.5814805422023909,-0.1837420270966153,2026-02-12T20:43:20.905Z
2026-02-13T02:44:20,solana,sol,Solana,77.18,43825627871,3873784978,82.05,77.1,-1.2762511854855325,-2.6358441541828523,2026-02-12T20:43:11.811Z
2026-02-13T02:45:21,bitcoin,btc,Bitcoin,65504,1310442991573,49193854746,68309,65243,-0.6293909716420926,-2.632776108393595,2026-02-12T20:45:20.597Z
2026-02-13T02:45:21,ethereum,eth,Ethereum,1918.55,231784328635,20728958253,1996.65,1902.17,-0.6343084663868178,-1.4033459405440751,2026-02-12T20:45:20.585Z
2026-02-13T02:45:21,binancecoin,bnb,BNB,606.66,82750143510,1025907984,619.02,601.45,-0.6138720633039666,-0.2162631352768884,2026-02-12T20:45:20.402Z
2026-02-13T02:45:21,solana,sol,Solana,77.17,43830631012,3872639572,82.05,77.1,-1.1615444055900006,-2.7057506239420026,2026-02-12T20:45:21.143Z
2026-02-13T02:46:21,bitcoin,btc,Bitcoin,65504,1310442991573,49193854746,68309,65243,-0.6293909716420926,-2.632776108393595,2026-02-12T20:45:20.597Z
2026-02-13T02:46:21,ethereum,eth,Ethereum,1918.55,231784328635,20728958253,1996.65,1902.17,-0.6343084663868178,-1.4033459405440751,2026-02-12T20:45:20.585Z
2026-02-13T02:46:21,binancecoin,bnb,BNB,606.66,82750143510,1025907984,619.02,601.45,-0.6138720633039666,-0.2162631352768884,2026-02-12T20:45:20.402Z
2026-02-13T02:46:21,solana,sol,Solana,77.17,43830631012,3872639572,82.05,77.1,-1.1615444055900006,-2.7057506239420026,2026-02-12T20:45:21.143Z
2026-02-13T02:47:21,bitcoin,btc,Bitcoin,65492,1309343853889,49178890858,68309,65243,-0.6476861242669958,-2.6507024171802476,2026-02-12T20:47:10.455Z
2026-02-13T02:47:21,ethereum,eth,Ethereum,1918.37,231609843534,19970393740,1996.65,1902.17,-0.7668521729577831,-1.7979227075670752,2026-02-12T20:47:10.675Z
2026-02-13T02:47:21,binancecoin,bnb,BNB,606.45,82750143510,973354663,619.02,601.45,-0.5861826972977556,-0.25149758632235913,2026-02-12T20:47:10.426Z
2026-02-13T02:47:21,solana,sol,Solana,77.15,43830631012,3965336563,82.05,77.1,-1.1797889799724155,-2.723710153550669,2026-02-12T20:47:15.721Z
2026-02-13T02:48:21,bitcoin,btc,Bitcoin,65401,1309343853889,49199401566,68309,65243,-0.7846681214152487,-2.784922755727706,2026-02-12T20:48:20.694Z
2026-02-13T02:48:21,ethereum,eth,Ethereum,1916.4,231609843534,20831207909,1996.65,1902.17,-0.8686466268077495,-1.8986594779287147,2026-02-12T20:48:20.791Z
2026-02-13T02:48:21,binancecoin,bnb,BNB,605.9,82677416464,1024951706,619.02,601.45,-0.6761011314519549,-0.3417187385687729,2026-02-12T20:48:20.510Z
2026-02-13T02:48:21,solana,sol,Solana,77.11,43805246769,3965595721,82.05,77.1,-1.2392365470102358,-2.7822289393551767,2026-02-12T20:48:12.125Z
2026-02-13T02:49:21,bitcoin,btc,Bitcoin,65365,1309343853889,49208351434,68309,65243,-0.8390907743868111,-2.838248207674419,2026-02-12T20:49:20.804Z
2026-02-13T02:49:21,ethereum,eth,Ethereum,1914.79,231609843534,20126148622,1996.65,1902.17,-0.9520637466820756,-1.9812098618759062,2026-02-12T20:49:20.675Z
2026-02-13T02:49:21,binancecoin,bnb,BNB,605.5,82677416464,1020998091,619.02,601.45,-0.740890673386189,-0.40672640003226995,2026-02-12T20:49:20.509Z
2026-02-13T02:49:21,solana,sol,Solana,77.06,43805246769,3972084852,82.05,77.1,-1.3000419212297842,-2.842084318591352,2026-02-12T20:49:18.077Z
2026-02-13T02:50:21,bitcoin,btc,Bitcoin,65365,1309343853889,49208351434,68309,65243,-0.8390907743868111,-2.838248207674419,2026-02-12T20:49:20.804Z
2026-02-13T02:50:21,ethereum,eth,Ethereum,1914.79,231609843534,20126148622,1996.65,1902.17,-0.9520637466820756,-1.9812098618759062,2026-02-12T20:49:20.675Z
2026-02-13T02:50:21,binancecoin,bnb,BNB,605.5,82677416464,1020998091,619.02,601.45,-0.740890673386189,-0.40672640003226995,2026-02-12T20:49:20.509Z
2026-02-13T02:50:21,solana,sol,Solana,77.06,43805246769,3972084852,82.05,77.1,-1.3000419212297842,-2.842084318591352,2026-02-12T20:49:18.077Z
2026-02-13T02:51:21,bitcoin,btc,Bitcoin,65315,1306177713727,49076471563,68309,65243,-1.0090047059923761,-3.2175437182243054,2026-02-12T20:51:12.103Z
2026-02-13T02:51:21,ethereum,eth,Ethereum,1913.12,231034472031,20101403380,1996.65,1902.17,-0.8688963165902829,-2.0036294207085965,2026-02-12T20:51:15.421Z
2026-02-13T02:51:21,binancecoin,bnb,BNB,605.06,82677416464,1019851975,619.02,601.45,-0.8396206281377744,-0.760153709427836,2026-02-12T20:51:12.027Z
2026-02-13T02:51:21,solana,sol,Solana,77.01,43805246769,4045880423,82.05,77.01,-1.0399959949898279,-3.2399997700183536,2026-02-12T20:51:10.345Z
2026-02-13T02:52:20,bitcoin,btc,Bitcoin,65227,1306177713727,49238843326,68309,65243,-1.1421068065234605,-3.3476762437878906,2026-02-12T20:53:03.581Z
2026-02-13T02:52:20,ethereum,eth,Ethereum,1910.31,231034472031,20137716569,1996.65,1902.17,-1.014758855359081,-2.147822301365645,2026-02-12T20:53:03.503Z
2026-02-13T02:52:20,binancecoin,bnb,BNB,604.02,82507983712,1021629180,619.02,601.45,-1.010911971668604,-0.9315823254797904,2026-02-12T20:53:03.381Z
2026-02-13T02:52:20,solana,sol,Solana,76.92,43713355646,4049413160,82.05,77.01,-1.1565477671239455,-3.353960451526926,2026-02-12T20:52:58.602Z
2026-02-13T02:53:20,bitcoin,btc,Bitcoin,65227,1306177713727,49238843326,68309,65243,-1.1421068065234605,-3.3476762437878906,2026-02-12T20:53:03.581Z
2026-02-13T02:53:20,ethereum,eth,Ethereum,1910.31,231034472031,20137716569,1996.65,1902.17,-1.014758855359081,-2.147822301365645,2026-02-12T20:53:03.503Z
2026-02-13T02:53:20,binancecoin,bnb,BNB,604.02,82507983712,1021629180,619.02,601.45,-1.010911971668604,-0.9315823254797904,2026-02-12T20:53:03.381Z
2026-02-13T02:53:20,solana,sol,Solana,76.92,43713355646,4049413160,82.05,77.01,-1.1565477671239455,-3.353960451526926,2026-02-12T20:52:58.602Z
2026-02-13T02:54:20,bitcoin,btc,Bitcoin,65324,1306177713727,49331305773,68309,65243,-0.9955765265694521,-3.2044151282542477,2026-02-12T20:54:18.498Z
2026-02-13T02:54:20,ethereum,eth,Ethereum,1913.47,231034472031,20151482949,1996.65,1902.17,-0.8510676589822066,-1.9860048440321163,2026-02-12T20:54:17.194Z
2026-02-13T02:54:20,binancecoin,bnb,BNB,604.62,82507983712,1018077207,619.02,601.45,-0.9120620004349957,-0.8326531360878989,2026-02-12T20:54:14.372Z
2026-02-13T02:54:20,solana,sol,Solana,76.89,43713355646,3986433326,82.05,77.01,-1.20026069515085,-3.396701586882198,2026-02-12T20:54:19.723Z
2026-02-13T02:55:21,bitcoin,btc,Bitcoin,65363,1305773238293,49355529000,68309,65243,-0.9366881564614848,-3.1468405873725036,2026-02-12T20:55:01.764Z
2026-02-13T02:55:21,ethereum,eth,Ethereum,1915.03,230985704248,20875258285,1996.65,1902.17,-0.7701053731422133,-1.905969316621255,2026-02-12T20:55:02.813Z
2026-02-13T02:55:21,binancecoin,bnb,BNB,604.75,82507983712,1020504041,619.02,601.45,-0.8902696593641581,-0.810843330680929,2026-02-12T20:55:01.470Z
2026-02-13T02:55:21,solana,sol,Solana,76.89,43713355646,3987311369,82.05,77.01,-1.198266467096104,-3.3947516929934904,2026-02-12T20:55:13.205Z
2026-02-13T02:56:21,bitcoin,btc,Bitcoin,65363,1305773238293,49355529000,68309,65243,-0.9366881564614848,-3.1468405873725036,2026-02-12T20:55:01.764Z
2026-02-13T02:56:21,ethereum,eth,Ethereum,1915.03,230985704248,20875258285,1996.65,1902.17,-0.7701053731422133,-1.905969316621255,2026-02-12T20:55:02.813Z
2026-02-13T02:56:21,binancecoin,bnb,BNB,604.75,82507983712,1020504041,619.02,601.45,-0.8902696593641581,-0.810843330680929,2026-02-12T20:55:01.470Z
2026-02-13T02:56:21,solana,sol,Solana,76.89,43713355646,3987311369,82.05,77.01,-1.198266467096104,-3.3947516929934904,2026-02-12T20:55:13.205Z
